/// Options
EditorVersion:1.0|Description:|HasWeather:0
Scene,Geometry/Cuboid,604,0,1,1,1,0,StartCuboid,-212.3582,262.0327,-412.8528,88.74258,357.0982,-0.0002382695,0.63,9.439002,2.97,Physical,Entities,Default,Transparent|0/97/255/122|Misc/None|1/1|0/0,;
Scene,Geometry/Cuboid,605,0,1,1,1,0,StartCuboid,235.5608,281.468,-541.2749,85.00696,266.9887,180.0001,0.63,7.31757,2.97,Physical,Entities,Default,Transparent|0/97/255/122|Misc/None|1/1|0/0,;
Scene,Geometry/Cuboid,606,0,1,1,1,0,StartCuboid,233.8447,282.2122,-507.4159,85.00696,266.9887,0.0001177126,0.63,7.31757,2.97,Physical,Entities,Default,Transparent|0/97/255/122|Misc/None|1/1|0/0,;
Scene,Geometry/Cuboid,607,0,1,1,1,0,StartCuboid,-254.0284,331.5448,-153.1069,88.74258,357.0982,-0.0002382695,0.63,7.154478,2.97,Physical,Entities,Default,Transparent|0/97/255/122|Misc/None|1/1|0/0,;
Scene,Geometry/Cuboid,608,0,1,1,1,0,StartCuboid,-220.293,328.5933,-151.3321,88.74258,357.0982,-0.0002382695,0.63,7.154478,2.97,Physical,Entities,Default,Transparent|0/97/255/122|Misc/None|1/1|0/0,;
Scene,Geometry/Cuboid,609,0,1,1,1,0,StartCuboid,103.5564,283.1956,-490.37,57.09977,87.91209,-3.143624E-05,0.63,2.285966,2.97,Physical,Entities,Default,Transparent|0/97/255/122|Misc/None|1/1|0/0,;
Scene,Geometry/Cuboid,610,0,1,1,1,0,StartCuboid,-171.2405,245.9781,-503.48,47.11506,265.9302,180,0.63,2.285966,2.97,Physical,Entities,Default,Transparent|0/97/255/122|Misc/None|1/1|0/0,;
Scene,Geometry/Cuboid,611,0,1,1,1,0,StartCuboid,-19.30806,233.2798,-461.5378,57.09977,87.91209,180,0.63,2.285966,2.97,Physical,Entities,Default,Transparent|0/97/255/122|Misc/None|1/1|0/0,;
Scene,Geometry/Cuboid,612,0,1,1,1,0,StartCuboid,-70.52438,237.7607,-464.2322,47.11506,265.9302,1.756404E-05,0.63,2.285966,2.97,Physical,Entities,Default,Transparent|0/97/255/122|Misc/None|1/1|0/0,;
Scene,Geometry/Cuboid,613,0,1,1,1,0,StartCuboid,-121.7407,242.2415,-466.9266,57.09977,87.91209,180,0.63,2.285966,2.97,Physical,Entities,Default,Transparent|0/97/255/122|Misc/None|1/1|0/0,;
Scene,Geometry/Cuboid,614,0,1,1,1,0,StartCuboid,-68.80824,237.0164,-498.0913,47.11506,265.9302,180,0.63,2.285966,2.97,Physical,Entities,Default,Transparent|0/97/255/122|Misc/None|1/1|0/0,;
Scene,Geometry/Cuboid,615,0,1,1,1,0,StartCuboid,-120.0246,241.4973,-500.7857,57.09977,87.91209,-3.143624E-05,0.63,2.285966,2.97,Physical,Entities,Default,Transparent|0/97/255/122|Misc/None|1/1|0/0,;
Scene,Geometry/Cuboid,616,0,1,1,1,0,StartCuboid,-17.59191,232.5356,-495.3969,57.09977,87.91209,-3.143624E-05,0.63,2.285966,2.97,Physical,Entities,Default,Transparent|0/97/255/122|Misc/None|1/1|0/0,;
Scene,Geometry/Cuboid,617,0,1,1,1,0,StartCuboid,-172.9566,246.7223,-469.621,47.11506,265.9302,1.756404E-05,0.63,2.285966,2.97,Physical,Entities,Default,Transparent|0/97/255/122|Misc/None|1/1|0/0,;
Scene,Geometry/Cuboid,618,0,1,1,1,0,StartCuboid,101.8403,283.9398,-456.511,57.09977,87.91209,180,0.63,2.285966,2.97,Physical,Entities,Default,Transparent|0/97/255/122|Misc/None|1/1|0/0,;
Scene,Geometry/Cuboid,619,0,1,1,1,0,StartCuboid,-743.9326,291.3372,94.47168,62.86661,79.31371,180,0.63,1.995563,3.96,Physical,Entities,Default,Transparent|0/97/255/122|Misc/None|1/1|0/0,;
Scene,Geometry/Cuboid,620,0,1,1,1,0,StartCuboid,-57.75573,316.2007,72.47668,75.83664,350.4957,180.0001,0.63,1.995563,3.96,Physical,Entities,Default,Transparent|0/97/255/122|Misc/None|1/1|0/0,;
Scene,Geometry/Cuboid,621,0,1,1,1,0,StartCuboid,-737.0186,288.3389,-41.93829,63.23481,96.14787,-1.137517E-05,0.63,1.995561,3.96,Physical,Entities,Default,Transparent|0/97/255/122|Misc/None|1/1|0/0,;
Scene,Geometry/Cuboid,622,0,1,1,1,0,StartCuboid,78.15585,304.3099,79.62671,77.17543,5.862397,0.0002355917,0.63,1.995561,3.96,Physical,Entities,Default,Transparent|0/97/255/122|Misc/None|1/1|0/0,;
Scene,Geometry/Cuboid,623,0,1,1,1,0,StartCuboid,-783.1849,269.8851,66.5472,72.80237,31.62225,180,0.63,1.995556,3.96,Physical,Entities,Default,Transparent|0/97/255/122|Misc/None|1/1|0/0,;
Scene,Geometry/Cuboid,624,0,1,1,1,0,StartCuboid,-30.13202,303.1602,29.49302,77.74271,304.2411,179.9998,0.63,1.995556,3.96,Physical,Entities,Default,Transparent|0/97/255/122|Misc/None|1/1|0/0,;
Scene,Geometry/Cuboid,625,0,1,1,1,0,StartCuboid,-766.993,273.5784,-29.46412,69.55673,128.2477,0.0002004393,0.63,1.995553,3.96,Physical,Entities,Default,Transparent|0/97/255/122|Misc/None|1/1|0/0,;
Scene,Geometry/Cuboid,626,0,1,1,1,0,StartCuboid,65.58389,297.7451,46.90376,82.31573,35.92102,-0.000217093,0.63,1.995553,3.96,Physical,Entities,Default,Transparent|0/97/255/122|Misc/None|1/1|0/0,;
Scene,Geometry/Cuboid,627,0,1,1,1,0,StartCuboid,-787.7203,264.2751,-1.972535,81.10243,156.9481,-1.655999E-05,0.63,1.99555,3.96,Physical,Entities,Default,Transparent|0/97/255/122|Misc/None|1/1|0/0,;
Scene,Geometry/Cuboid,628,0,1,1,1,0,StartCuboid,38.09822,295.0984,24.3318,89.4461,65.15996,0.002296247,0.63,1.99555,3.96,Physical,Entities,Default,Transparent|0/97/255/122|Misc/None|1/1|0/0,;
Scene,Geometry/Cuboid,629,0,1,1,1,0,StartCuboid,-790.389,265.4324,50.67973,78.74232,17.40348,180.0002,0.63,1.995545,3.96,Physical,Entities,Default,Transparent|0/97/255/122|Misc/None|1/1|0/0,;
Scene,Geometry/Cuboid,630,0,1,1,1,0,StartCuboid,-14.36167,299.6881,21.57199,80.18378,289.16,180,0.63,1.995545,3.96,Physical,Entities,Default,Transparent|0/97/255/122|Misc/None|1/1|0/0,;
Scene,Geometry/Cuboid,631,0,1,1,1,0,StartCuboid,-778.9396,268.0441,-17.21049,74.87971,142.9854,0.0001636547,0.63,1.995544,3.96,Physical,Entities,Default,Transparent|0/97/255/122|Misc/None|1/1|0/0,;
Scene,Geometry/Cuboid,632,0,1,1,1,0,StartCuboid,53.31966,295.8592,33.88324,85.74472,50.60651,0.0003681985,0.63,1.995544,3.96,Physical,Entities,Default,Transparent|0/97/255/122|Misc/None|1/1|0/0,;
Scene,Geometry/Cuboid,633,0,1,1,1,0,StartCuboid,-772.5256,275.9776,79.69106,67.9137,46.69106,180,0.63,1.995543,3.96,Physical,Entities,Default,Transparent|0/97/255/122|Misc/None|1/1|0/0,;
Scene,Geometry/Cuboid,634,0,1,1,1,0,StartCuboid,-43.17249,307.2601,41.1823,76.13209,319.5538,179.9998,0.63,1.995543,3.96,Physical,Entities,Default,Transparent|0/97/255/122|Misc/None|1/1|0/0,;
Scene,Geometry/Cuboid,635,0,1,1,1,0,StartCuboid,-792.7367,262.5283,15.21134,87.82778,170.4269,-0.0006307004,0.63,1.995543,3.96,Physical,Entities,Default,Transparent|0/97/255/122|Misc/None|1/1|0/0,;
Scene,Geometry/Cuboid,636,0,1,1,1,0,StartCuboid,20.95685,295.5149,18.90036,86.81408,259.6909,180.0002,0.63,1.995543,3.96,Physical,Entities,Default,Transparent|0/97/255/122|Misc/None|1/1|0/0,;
Scene,Geometry/Cuboid,637,0,1,1,1,0,StartCuboid,-793.6469,262.9231,33.17005,85.32974,3.787027,180.0001,0.63,1.995541,3.96,Physical,Entities,Default,Transparent|0/97/255/122|Misc/None|1/1|0/0,;
Scene,Geometry/Cuboid,638,0,1,1,1,0,StartCuboid,3.06376,297.0803,17.95904,83.28066,274.326,180.0002,0.63,1.995541,3.96,Physical,Entities,Default,Transparent|0/97/255/122|Misc/None|1/1|0/0,;
Scene,Geometry/Cuboid,639,0,1,1,1,0,StartCuboid,-752.6945,280.5003,-37.89835,65.55401,112.5951,0.0001732984,0.63,1.995517,3.96,Physical,Entities,Default,Transparent|0/97/255/122|Misc/None|1/1|0/0,;
Scene,Geometry/Cuboid,640,0,1,1,1,0,StartCuboid,-759.1373,283.2943,89.21556,64.49223,62.66427,180,0.63,1.995517,3.96,Physical,Entities,Default,Transparent|0/97/255/122|Misc/None|1/1|0/0,;
Scene,Geometry/Cuboid,641,0,1,1,1,0,StartCuboid,74.05507,300.6273,62.50599,79.39533,21.01659,0.0002041286,0.63,1.995517,3.96,Physical,Entities,Default,Transparent|0/97/255/122|Misc/None|1/1|0/0,;
Scene,Geometry/Cuboid,642,0,1,1,1,0,StartCuboid,-52.59442,311.7076,55.84321,75.48418,335.0141,180,0.63,1.995517,3.96,Physical,Entities,Default,Transparent|0/97/255/122|Misc/None|1/1|0/0,;
Scene,Geometry/Cuboid,643,0,1,1,1,0,StartCuboid,-727.3157,297.7711,96.35825,75.19801,87.4305,179.9997,0.63,2.157949,2.97,Physical,Entities,Default,Transparent|0/97/255/122|Misc/None|1/1|0/0,;
Scene,Geometry/Cuboid,644,0,1,1,1,0,StartCuboid,-59.66304,318.6175,90.12872,88.74258,357.0982,179.9998,0.63,2.157949,2.97,Physical,Entities,Default,Transparent|0/97/255/122|Misc/None|1/1|0/0,;
Scene,Geometry/Cuboid,645,0,1,1,1,0,StartCuboid,-25.92754,315.666,91.9034,88.74258,357.0982,-0.0002382695,0.63,2.157932,2.97,Physical,Entities,Default,Transparent|0/97/255/122|Misc/None|1/1|0/0,;
Scene,Geometry/Cuboid,646,0,1,1,1,0,StartCuboid,44.8688,309.4721,95.62785,88.74258,357.0982,-0.0002382695,0.63,2.157932,2.97,Physical,Entities,Default,Transparent|0/97/255/122|Misc/None|1/1|0/0,;
Scene,Geometry/Cuboid,647,0,1,1,1,0,StartCuboid,-720.282,294.7209,-42.41597,75.19801,87.4305,179.9997,0.63,2.157932,2.97,Physical,Entities,Default,Transparent|0/97/255/122|Misc/None|1/1|0/0,;
Scene,Geometry/Cuboid,648,0,1,1,1,0,StartCuboid,-725.5997,297.0269,62.49904,75.19801,87.4305,-0.000327501,0.63,2.157932,2.97,Physical,Entities,Default,Transparent|0/97/255/122|Misc/None|1/1|0/0,;
Scene,Geometry/Cuboid,649,0,1,1,1,0,StartCuboid,78.60416,306.5207,97.4026,88.74258,357.0982,-0.0002382695,0.63,2.157932,2.97,Physical,Entities,Default,Transparent|0/97/255/122|Misc/None|1/1|0/0,;
Scene,Geometry/Cuboid,650,0,1,1,1,0,StartCuboid,-721.9982,295.4651,-8.556913,75.19801,87.4305,179.9997,0.63,2.157932,2.97,Physical,Entities,Default,Transparent|0/97/255/122|Misc/None|1/1|0/0,;
Scene,Geometry/Cuboid,651,0,1,1,1,0,StartCuboid,-134.7119,274.2889,518.041,86.92853,334.6548,-6.373492E-05,0.63,1.313159,2.97,Physical,Entities,Default,Transparent|0/97/255/122|Misc/None|1/1|0/0,;
Scene,Geometry/Cuboid,652,0,1,1,1,0,StartCuboid,180.3912,287.3997,-481.028,86.92853,334.6548,-6.373492E-05,0.63,1.313159,2.97,Physical,Entities,Default,Transparent|0/97/255/122|Misc/None|1/1|0/0,;
Scene,Geometry/Cuboid,653,0,1,1,1,0,StartCuboid,-212.683,281.2901,524.2007,87.96144,214.4576,-0.002016069,0.63,1.313154,2.97,Physical,Entities,Default,Transparent|0/97/255/122|Misc/None|1/1|0/0,;
Scene,Geometry/Cuboid,654,0,1,1,1,0,StartCuboid,306.8236,275.5509,-519.3762,87.96144,214.4576,179.998,0.63,1.313154,2.97,Physical,Entities,Default,Transparent|0/97/255/122|Misc/None|1/1|0/0,;
Scene,Geometry/Cuboid,655,0,1,1,1,0,StartCuboid,269.4612,342.3654,301.9415,85.96338,319.6559,-0.0002910767,0.63,1.313154,2.97,Physical,Entities,Default,Transparent|0/97/255/122|Misc/None|1/1|0/0,;
Scene,Geometry/Cuboid,656,0,1,1,1,0,StartCuboid,298.9213,276.0956,-528.1705,86.80745,229.4302,179.9996,0.63,1.313154,2.97,Physical,Entities,Default,Transparent|0/97/255/122|Misc/None|1/1|0/0,;
Scene,Geometry/Cuboid,657,0,1,1,1,0,StartCuboid,-223.8496,261.5812,-496.7146,85.27283,304.6283,180,0.63,1.313154,2.97,Physical,Entities,Default,Transparent|0/97/255/122|Misc/None|1/1|0/0,;
Scene,Geometry/Cuboid,658,0,1,1,1,0,StartCuboid,-248.8247,337.6053,219.5142,87.96144,214.4576,179.998,0.63,1.313154,2.97,Physical,Entities,Default,Transparent|0/97/255/122|Misc/None|1/1|0/0,;
Scene,Geometry/Cuboid,659,0,1,1,1,0,StartCuboid,-256.727,338.15,210.7198,86.80745,229.4302,179.9996,0.63,1.313154,2.97,Physical,Entities,Default,Transparent|0/97/255/122|Misc/None|1/1|0/0,;
Scene,Geometry/Cuboid,660,0,1,1,1,0,StartCuboid,-241.9589,331.7456,-80.65022,85.27283,304.6283,0,0.63,1.313154,2.97,Physical,Entities,Default,Transparent|0/97/255/122|Misc/None|1/1|0/0,;
Scene,Geometry/Cuboid,661,0,1,1,1,0,StartCuboid,-233.2096,330.8336,-88.56854,85.96338,319.6559,-0.0002910767,0.63,1.313154,2.97,Physical,Entities,Default,Transparent|0/97/255/122|Misc/None|1/1|0/0,;
Scene,Geometry/Cuboid,662,0,1,1,1,0,StartCuboid,43.63276,361.9433,279.7995,89.25323,199.5094,6.55279E-05,0.63,1.313153,2.97,Physical,Entities,Default,Transparent|0/97/255/122|Misc/None|1/1|0/0,;
Scene,Geometry/Cuboid,663,0,1,1,1,0,StartCuboid,-194.8832,279.9831,539.4402,85.87019,244.4344,0.0002133983,0.63,1.313147,2.97,Physical,Entities,Default,Transparent|0/97/255/122|Misc/None|1/1|0/0,;
Scene,Geometry/Cuboid,664,0,1,1,1,0,StartCuboid,-218.0513,281.5802,513.6567,89.25376,199.504,-0.004718618,0.63,1.313147,2.97,Physical,Entities,Default,Transparent|0/97/255/122|Misc/None|1/1|0/0,;
Scene,Geometry/Cuboid,665,0,1,1,1,0,StartCuboid,275.867,341.6254,292.0168,86.92865,334.6566,0.0004620933,0.63,1.313147,2.97,Physical,Entities,Default,Transparent|0/97/255/122|Misc/None|1/1|0/0,;
Scene,Geometry/Cuboid,666,0,1,1,1,0,StartCuboid,-239.0047,263.2332,-478.873,86.92865,334.6566,180.0005,0.63,1.313147,2.97,Physical,Entities,Default,Transparent|0/97/255/122|Misc/None|1/1|0/0,;
Scene,Geometry/Cuboid,667,0,1,1,1,0,StartCuboid,-213.3531,260.5592,-502.0869,84.90492,289.5758,180.0005,0.63,1.313147,2.97,Physical,Entities,Default,Transparent|0/97/255/122|Misc/None|1/1|0/0,;
Scene,Geometry/Cuboid,668,0,1,1,1,0,StartCuboid,49.0011,361.6532,290.3436,87.96135,214.4602,0.001152067,0.63,1.313145,2.97,Physical,Entities,Default,Transparent|0/97/255/122|Misc/None|1/1|0/0,;
Scene,Geometry/Cuboid,669,0,1,1,1,0,StartCuboid,171.2115,287.2688,-534.8891,85.27296,304.6284,179.9998,0.63,1.313142,2.97,Physical,Entities,Default,Transparent|0/97/255/122|Misc/None|1/1|0/0,;
Scene,Geometry/Cuboid,670,0,1,1,1,0,StartCuboid,165.2363,289.0518,-463.185,85.27296,304.6284,-0.0002072009,0.63,1.313142,2.97,Physical,Entities,Default,Transparent|0/97/255/122|Misc/None|1/1|0/0,;
Scene,Geometry/Cuboid,671,0,1,1,1,0,StartCuboid,-141.1177,275.0289,527.9656,85.96347,319.6571,-0.0002183133,0.63,1.313135,2.97,Physical,Entities,Default,Transparent|0/97/255/122|Misc/None|1/1|0/0,;
Scene,Geometry/Cuboid,672,0,1,1,1,0,StartCuboid,173.9854,288.1397,-471.1033,85.96347,319.6571,-0.0002183133,0.63,1.313135,2.97,Physical,Entities,Default,Transparent|0/97/255/122|Misc/None|1/1|0/0,;
Scene,Geometry/Cuboid,673,0,1,1,1,0,StartCuboid,-220.5201,281.5959,502.0815,89.40423,4.569509,179.9986,0.63,1.313123,2.97,Physical,Entities,Default,Transparent|0/97/255/122|Misc/None|1/1|0/0,;
Scene,Geometry/Cuboid,674,0,1,1,1,0,StartCuboid,277.8071,277.7855,-538.2724,85.21452,259.4634,180,0.63,1.313123,2.97,Physical,Entities,Default,Transparent|0/97/255/122|Misc/None|1/1|0/0,;
Scene,Geometry/Cuboid,675,0,1,1,1,0,StartCuboid,-171.891,278.0252,543.7164,84.88488,274.5173,-0.0002489765,0.63,1.313123,2.97,Physical,Entities,Default,Transparent|0/97/255/122|Misc/None|1/1|0/0,;
Scene,Geometry/Cuboid,676,0,1,1,1,0,StartCuboid,-183.6651,279.0553,543.097,85.21452,259.4634,-4.093514E-05,0.63,1.313123,2.97,Physical,Entities,Default,Transparent|0/97/255/122|Misc/None|1/1|0/0,;
Scene,Geometry/Cuboid,677,0,1,1,1,0,StartCuboid,314.6608,275.245,-497.2584,89.40423,4.569489,-0.001354949,0.63,1.313123,2.97,Physical,Entities,Default,Transparent|0/97/255/122|Misc/None|1/1|0/0,;
Scene,Geometry/Cuboid,678,0,1,1,1,0,StartCuboid,279.4929,341.1079,280.7624,88.10205,349.6232,0.0008506656,0.63,1.313123,2.97,Physical,Entities,Default,Transparent|0/97/255/122|Misc/None|1/1|0/0,;
Scene,Geometry/Cuboid,679,0,1,1,1,0,StartCuboid,238.6887,345.3616,317.6923,84.88488,274.5173,-0.0002489765,0.63,1.313123,2.97,Physical,Entities,Default,Transparent|0/97/255/122|Misc/None|1/1|0/0,;
Scene,Geometry/Cuboid,680,0,1,1,1,0,StartCuboid,193.2356,285.1846,-542.7216,84.88488,274.5173,179.9997,0.63,1.313123,2.97,Physical,Entities,Default,Transparent|0/97/255/122|Misc/None|1/1|0/0,;
Scene,Geometry/Cuboid,681,0,1,1,1,0,StartCuboid,-201.825,259.4969,-504.547,84.88488,274.5173,179.9997,0.63,1.313123,2.97,Physical,Entities,Default,Transparent|0/97/255/122|Misc/None|1/1|0/0,;
Scene,Geometry/Cuboid,682,0,1,1,1,0,StartCuboid,-242.6305,263.7507,-467.6186,88.10205,349.6231,180.0009,0.63,1.313123,2.97,Physical,Entities,Default,Transparent|0/97/255/122|Misc/None|1/1|0/0,;
Scene,Geometry/Cuboid,683,0,1,1,1,0,StartCuboid,143.2122,291.136,-455.3525,84.88488,274.5173,-0.0002489765,0.63,1.313123,2.97,Physical,Entities,Default,Transparent|0/97/255/122|Misc/None|1/1|0/0,;
Scene,Geometry/Cuboid,684,0,1,1,1,0,StartCuboid,-223.178,329.5761,-109.7463,88.10205,349.6232,0.0008506656,0.63,1.313123,2.97,Physical,Entities,Default,Transparent|0/97/255/122|Misc/None|1/1|0/0,;
Scene,Geometry/Cuboid,685,0,1,1,1,0,StartCuboid,-277.8412,339.8399,200.618,85.21452,259.4634,180,0.63,1.313123,2.97,Physical,Entities,Default,Transparent|0/97/255/122|Misc/None|1/1|0/0,;
Scene,Geometry/Cuboid,686,0,1,1,1,0,StartCuboid,-240.9875,337.2994,241.632,89.40423,4.569489,-0.001354949,0.63,1.313123,2.97,Physical,Entities,Default,Transparent|0/97/255/122|Misc/None|1/1|0/0,;
Scene,Geometry/Cuboid,687,0,1,1,1,0,StartCuboid,-263.9821,333.8297,-72.81774,84.88488,274.5173,-0.0002489765,0.63,1.313123,2.97,Physical,Entities,Default,Transparent|0/97/255/122|Misc/None|1/1|0/0,;
Scene,Geometry/Cuboid,688,0,1,1,1,0,StartCuboid,-131.086,273.7714,506.7865,88.10256,349.6233,0.0002964566,0.63,1.313121,2.97,Physical,Entities,Default,Transparent|0/97/255/122|Misc/None|1/1|0/0,;
Scene,Geometry/Cuboid,689,0,1,1,1,0,StartCuboid,152.4307,289.4383,-505.793,88.10194,349.6233,180.0003,0.63,1.313121,2.97,Physical,Entities,Default,Transparent|0/97/255/122|Misc/None|1/1|0/0,;
Scene,Geometry/Cuboid,690,0,1,1,1,0,StartCuboid,41.16399,361.959,268.2243,89.40423,4.568881,179.9987,0.63,1.313121,2.97,Physical,Entities,Default,Transparent|0/97/255/122|Misc/None|1/1|0/0,;
Scene,Geometry/Cuboid,691,0,1,1,1,0,StartCuboid,184.0172,286.8822,-492.2825,88.10256,349.6233,0.0002964566,0.63,1.313121,2.97,Physical,Entities,Default,Transparent|0/97/255/122|Misc/None|1/1|0/0,;
Scene,Geometry/Cuboid,692,0,1,1,1,0,StartCuboid,66.80036,360.3463,305.583,85.87028,244.4338,0.0001185579,0.63,1.313118,2.97,Physical,Entities,Default,Transparent|0/97/255/122|Misc/None|1/1|0/0,;
Scene,Geometry/Cuboid,693,0,1,1,1,0,StartCuboid,78.01825,359.4185,309.2398,85.21447,259.4632,2.046759E-05,0.63,1.313108,2.97,Physical,Entities,Default,Transparent|0/97/255/122|Misc/None|1/1|0/0,;
Scene,Geometry/Cuboid,694,0,1,1,1,0,StartCuboid,-160.363,276.963,541.2562,84.90492,289.5762,9.613567E-05,0.63,1.313104,2.97,Physical,Entities,Default,Transparent|0/97/255/122|Misc/None|1/1|0/0,;
Scene,Geometry/Cuboid,695,0,1,1,1,0,StartCuboid,181.7077,286.2468,-540.2614,84.90492,289.5762,180.0001,0.63,1.313104,2.97,Physical,Entities,Default,Transparent|0/97/255/122|Misc/None|1/1|0/0,;
Scene,Geometry/Cuboid,696,0,1,1,1,0,StartCuboid,154.7401,290.0738,-457.8127,84.90492,289.5762,9.613567E-05,0.63,1.313104,2.97,Physical,Entities,Default,Transparent|0/97/255/122|Misc/None|1/1|0/0,;
Scene,Geometry/Cuboid,697,0,1,1,1,0,StartCuboid,156.0566,288.9208,-517.0468,86.92827,334.6516,179.9993,0.63,1.313015,2.97,Physical,Entities,Default,Transparent|0/97/255/122|Misc/None|1/1|0/0,;
Scene,Geometry/Cuboid,698,0,1,1,1,0,StartCuboid,289.0245,276.8578,-534.6156,85.87052,244.4314,179.9999,0.63,1.313003,2.97,Physical,Entities,Default,Transparent|0/97/255/122|Misc/None|1/1|0/0,;
Scene,Geometry/Cuboid,699,0,1,1,1,0,StartCuboid,312.192,275.2607,-508.8329,89.25297,199.5133,180.002,0.63,1.313003,2.97,Physical,Entities,Default,Transparent|0/97/255/122|Misc/None|1/1|0/0,;
Scene,Geometry/Cuboid,700,0,1,1,1,0,StartCuboid,250.2161,344.2994,315.2321,84.9048,289.5776,-0.0003460843,0.63,1.313003,2.97,Physical,Entities,Default,Transparent|0/97/255/122|Misc/None|1/1|0/0,;
Scene,Geometry/Cuboid,701,0,1,1,1,0,StartCuboid,-266.6238,338.9122,204.2748,85.87042,244.4308,179.9993,0.63,1.313003,2.97,Physical,Entities,Default,Transparent|0/97/255/122|Misc/None|1/1|0/0,;
Scene,Geometry/Cuboid,702,0,1,1,1,0,StartCuboid,-243.4564,337.3152,230.0575,89.25297,199.5133,180.002,0.63,1.313003,2.97,Physical,Entities,Default,Transparent|0/97/255/122|Misc/None|1/1|0/0,;
Scene,Geometry/Cuboid,703,0,1,1,1,0,StartCuboid,-226.8038,330.0936,-98.4925,86.92839,334.653,-0.0004779967,0.63,1.313003,2.97,Physical,Entities,Default,Transparent|0/97/255/122|Misc/None|1/1|0/0,;
Scene,Geometry/Cuboid,704,0,1,1,1,0,StartCuboid,-252.4547,332.7676,-75.27797,84.9048,289.5776,-0.0003460843,0.63,1.313003,2.97,Physical,Entities,Default,Transparent|0/97/255/122|Misc/None|1/1|0/0,;
Scene,Geometry/Cuboid,705,0,1,1,1,0,StartCuboid,255.8036,281.2265,-1.5788,51.01115,1.043896,180,0.63,1.238232,2.97,Physical,Entities,Default,Transparent|0/97/255/122|Misc/None|1/1|0/0,;
Scene,Geometry/Cuboid,706,0,1,1,1,0,StartCuboid,292.5247,276.9803,-58.7123,53.52045,173.2847,180,0.63,1.238232,2.97,Physical,Entities,Default,Transparent|0/97/255/122|Misc/None|1/1|0/0,;
Scene,Geometry/Cuboid,707,0,1,1,1,0,StartCuboid,-251.7979,322.4449,-210.6378,51.01115,1.043896,180,0.63,1.238232,2.97,Physical,Entities,Default,Transparent|0/97/255/122|Misc/None|1/1|0/0,;
Scene,Geometry/Cuboid,708,0,1,1,1,0,StartCuboid,284.3282,280.5348,103.0042,51.01115,1.043896,-5.351612E-05,0.63,1.238232,2.97,Physical,Entities,Default,Transparent|0/97/255/122|Misc/None|1/1|0/0,;
Scene,Geometry/Cuboid,709,0,1,1,1,0,StartCuboid,287.3139,279.24,44.09593,53.52045,173.2847,180,0.63,1.238232,2.97,Physical,Entities,Default,Transparent|0/97/255/122|Misc/None|1/1|0/0,;
Scene,Geometry/Cuboid,710,0,1,1,1,0,StartCuboid,289.539,278.2751,0.1959483,51.01115,1.043896,-5.351612E-05,0.63,1.238232,2.97,Physical,Entities,Default,Transparent|0/97/255/122|Misc/None|1/1|0/0,;
Scene,Geometry/Cuboid,711,0,1,1,1,0,StartCuboid,258.7894,279.9317,-60.48705,53.52045,173.2847,-1.077026E-05,0.63,1.238232,2.97,Physical,Entities,Default,Transparent|0/97/255/122|Misc/None|1/1|0/0,;
Scene,Geometry/Cuboid,712,0,1,1,1,0,StartCuboid,253.5786,282.1914,42.32118,53.52045,173.2847,-1.077026E-05,0.63,1.238232,2.97,Physical,Entities,Default,Transparent|0/97/255/122|Misc/None|1/1|0/0,;
